시군구,,,,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
강원도,강릉시,초당동,,143,143,0,우성,84.77,201905,16,15000,14,1997,연당길 67-15,,-,-
강원도,강릉시,초당동,,181,181,0,유화2,78.167,201905,25,11300,9,1994,연당길 94-6,,-,-
강원도,강릉시,초당동,,135-1,135,1,이화해변아파트(B~D동),29.82,201905,24,4100,2,1988,초당원길 21,,-,-
강원도,강릉시,초당동,,135-1,135,1,이화해변아파트(B~D동),29.82,201905,27,4000,3,1988,초당원길 21,,-,-
강원도,강릉시,포남동,,1183-4,1183,4,강릉7(1183-4),81.28,201905,20,12400,5,1990,경강로2301번길 22,,-,-
강원도,강릉시,포남동,,1005-252,1005,252,강릉임대,57.3,201905,16,8500,1,1986,경강로2246번길 8,,-,-
강원도,강릉시,포남동,,1005-249,1005,249,강부1,55.41,201905,2,6700,1,1987,경강로2256번길 8,,-,-
강원도,강릉시,포남동,,1150-3,1150,3,강부3,59.677,201905,8,7350,3,1989,남구길10번길 35,,-,-
강원도,강릉시,포남동,,1150-3,1150,3,강부3,59.677,201905,11,7400,4,1989,남구길10번길 35,,-,-
강원도,강릉시,포남동,,1192-1,1192,1,고려맨션,84.82,201905,10,13000,2,1990,경강로2323번길 10,,-,-
강원도,강릉시,포남동,,422-3,422,3,대인4,19.99,201905,2,3600,9,1995,강릉대로469번길 14,,-,-
강원도,강릉시,포남동,,1005-253,1005,253,동남2,54.945,201905,15,7350,3,1986,경강로2234번길 15,,-,-
강원도,강릉시,포남동,,1097,1097,0,미라보,71.98,201905,25,11000,6,1991,명륜로 124,,-,-
강원도,강릉시,포남동,,898-17,898,17,삼우골든맨션,70.83,201905,21,10500,6,1991,용지각길20번길 8,,-,-
강원도,강릉시,포남동,,1125,1125,0,세화상가,57.66,201905,4,4900,5,1994,경강로2223번길 15,,-,-
강원도,강릉시,포남동,,1293-1,1293,1,일송,59.135,201905,9,10500,10,1995,하평3길 37,,-,-
강원도,강릉시,포남동,,1293-1,1293,1,일송,59.135,201905,30,11395,14,1995,하평3길 37,,-,-
강원도,강릉시,포남동,,1005-105,1005,105,진달래,62.55,201905,8,8500,1,1986,경강로2224번길 20,,-,-
강원도,강릉시,포남동,,1293-2,1293,2,청송,84.42,201905,17,14500,3,1994,하평길 41,,-,-
강원도,강릉시,포남동,,1065,1065,0,포남1주공,41.98,201905,14,6350,1,1981,보래미상길 65,,-,-
강원도,강릉시,포남동,,1200,1200,0,포남2주공,39.69,201905,10,6700,3,1989,산양큰길 37,,-,-
강원도,강릉시,포남동,,1200,1200,0,포남2주공,46.68,201905,10,7300,1,1989,산양큰길 37,,-,-
강원도,강릉시,포남동,,1200,1200,0,포남2주공,47.01,201905,11,7300,2,1989,산양큰길 37,,-,-
강원도,강릉시,홍제동,,1007,1007,0,강릉홍제힐스테이트,146.966,201905,8,34000,5,2007,토성로 39,,-,-
강원도,강릉시,홍제동,,1007,1007,0,강릉홍제힐스테이트,127.802,201905,14,28000,10,2007,토성로 39,,-,-
강원도,강릉시,홍제동,,1007,1007,0,강릉홍제힐스테이트,84.961,201905,25,24200,14,2007,토성로 39,,-,-
강원도,강릉시,홍제동,,125-1,125,1,미성,59.8,201905,8,8500,6,1994,토성로 55,,-,-
강원도,강릉시,홍제동,,1044,1044,0,엘에이치미디어촌6단지,59.98,201905,13,21500,17,2018,선수촌로 10,,-,-
강원도,강릉시,홍제동,,1037,1037,0,우미린아파트,84.9871,201905,17,33500,14,2016,선수촌로 55,,-,-
강원도,강릉시,홍제동,,1037,1037,0,우미린아파트,84.9871,201905,17,32800,6,2016,선수촌로 55,,-,-
강원도,강릉시,홍제동,,1037,1037,0,우미린아파트,84.9871,201905,17,32700,13,2016,선수촌로 55,,-,-
강원도,강릉시,홍제동,,1037,1037,0,우미린아파트,84.9871,201905,19,33000,19,2016,선수촌로 55,,-,-
강원도,강릉시,홍제동,,1037,1037,0,우미린아파트,84.9914,201905,21,33400,14,2016,선수촌로 55,,-,-
강원도,강릉시,홍제동,,1037,1037,0,우미린아파트,78.4089,201905,27,28700,1,2016,선수촌로 55,,-,-
강원도,강릉시,홍제동,,1037,1037,0,우미린아파트,84.9914,201905,31,33000,17,2016,선수촌로 55,,-,-
강원도,강릉시,홍제동,,122,122,0,우산,59.915,201905,13,7900,5,1997,토성로 51,,-,-
강원도,강릉시,홍제동,,122,122,0,우산,50.445,201905,17,7100,1,1997,토성로 51,,-,-
강원도,강릉시,홍제동,,122,122,0,우산,59.915,201905,28,7500,12,1997,토성로 51,,-,-
