시군구,,,,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
전라북도,전주덕진구,송천동1가,,101-3,101,3,송천신일,59.9,202203,9,10600,1,1993,솔내로 142,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동1가,,123-12,123,12,영창드림맨션,59.82,202203,8,13000,5,1997,솔내6길 7,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동1가,,213,213,0,오성비둘기,84.68,202203,4,10000,1,1991,솔내4길 15,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동1가,,350-4,350,4,웰가,49.97,202203,12,13400,15,2015,송천중앙로 85,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동1가,,605-4,605,4,한양,84.63,202203,8,17500,7,1993,가리내로 550,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동1가,,605-4,605,4,한양,84.63,202203,9,16100,5,1993,가리내로 550,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동1가,,605-4,605,4,한양,84.63,202203,12,14500,4,1993,가리내로 550,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동1가,,107-17,107,17,현대(107-17),39.57,202203,8,7800,4,1989,오송1길 13-16,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동1가,,141,141,0,현대(2차),75.12,202203,7,20500,3,1997,솔내로 124,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동1가,,141,141,0,현대(2차),84.96,202203,9,25700,7,1997,솔내로 124,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동1가,,141,141,0,현대(2차),59.97,202203,12,15200,1,1997,솔내로 124,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,530-3,530,3,대명궁궐,59.49,202203,10,9250,3,1992,용소로 53,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,561-1,561,1,롯데,47.82,202203,7,11800,4,1985,시천로 83,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,193-3,193,3,산내들임대,34.2,202203,3,5670,1,2000,천마산로 11,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,193-3,193,3,산내들임대,34.2,202203,7,5400,3,2000,천마산로 11,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,193-3,193,3,산내들임대,34.2,202203,12,5200,4,2000,천마산로 11,,중개거래,전북 전주완산구
전라북도,전주덕진구,송천동2가,,1268,1268,0,송천주공,59.99,202203,2,15970,1,1998,붓내3길 29,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,1268,1268,0,송천주공,59.99,202203,3,18500,12,1998,붓내3길 29,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,1268,1268,0,송천주공,59.99,202203,3,17500,12,1998,붓내3길 29,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,1268,1268,0,송천주공,59.99,202203,3,18500,7,1998,붓내3길 29,,직거래,-
전라북도,전주덕진구,송천동2가,,1268,1268,0,송천주공,59.99,202203,9,17300,2,1998,붓내3길 29,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,1268,1268,0,송천주공,59.99,202203,12,19900,8,1998,붓내3길 29,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,1268,1268,0,송천주공,59.99,202203,16,17900,7,1998,붓내3길 29,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,197-2,197,2,신동비사벌,49.32,202203,2,9000,3,1989,붓내1길 9,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,1298,1298,0,에코시티KCC스위첸,84.981,202203,1,59500,24,2019,세병로 184,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,1298,1298,0,에코시티KCC스위첸,84.981,202203,5,60500,12,2019,세병로 184,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,1298,1298,0,에코시티KCC스위첸,59.951,202203,7,41500,29,2019,세병로 184,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,1338,1338,0,에코시티더샵,84.97,202203,3,56500,21,2018,세병로 42,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,1338,1338,0,에코시티더샵,59.92,202203,6,38500,13,2018,세병로 42,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,1338,1338,0,에코시티더샵,59.97,202203,9,36000,2,2018,세병로 42,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,1306,1306,0,에코시티더샵2차,84.93,202203,5,63000,11,2018,세병로 175,,중개거래,"전북 전주덕진구, 전북 전주완산구"
전라북도,전주덕진구,송천동2가,,1300,1300,0,에코시티데시앙12블럭,84.9926,202203,7,58300,26,2019,백석로 145,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,1300,1300,0,에코시티데시앙12블럭,84.9926,202203,15,53500,5,2019,백석로 145,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,1311,1311,0,에코시티데시앙4블럭,59.9532,202203,12,42000,8,2018,세병로 41,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,1308,1308,0,에코시티자이,84.9839,202203,5,55000,9,2017,세병로 111,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,1307,1307,0,에코시티자이2차,84.7749,202203,4,54000,1,2018,세병로 131,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,1307,1307,0,에코시티자이2차,84.7749,202203,17,54700,1,2018,세병로 131,,중개거래,전북 전주완산구
전라북도,전주덕진구,송천동2가,,1280,1280,0,전주송천(2)주공11,59.57,202203,5,18300,5,2004,천마산로 33,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,1280,1280,0,전주송천(2)주공11,51.88,202203,7,17450,10,2004,천마산로 33,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,1280,1280,0,전주송천(2)주공11,59.57,202203,16,18500,3,2004,천마산로 33,,중개거래,전북 전주덕진구
전라북도,전주덕진구,송천동2가,,175-44,175,44,현대3차,59.97,202203,11,19000,7,1998,사근1길 11,,중개거래,전북 전주덕진구
전라북도,전주덕진구,여의동,,639-2,639,2,공영푸른솔,49.98,202203,2,6300,15,1993,기린대로 1018-7,,중개거래,전북 전주덕진구
전라북도,전주덕진구,여의동2가,,469-11,469,11,대승(2),59.4,202203,7,6700,5,1996,52,,중개거래,전북 전주덕진구
전라북도,전주덕진구,여의동2가,,779,779,0,동산동골드클래스,84.6639,202203,1,29000,19,2015, 43-7,,중개거래,전북 전주덕진구
전라북도,전주덕진구,여의동2가,,643,643,0,우신동산,59.55,202203,17,5000,15,1992, 54-68,,중개거래,경기 성남중원구
전라북도,전주덕진구,우아동2가,,869,869,0,선변OGIO,84.9173,202203,12,21250,2,2008,석소2길 30,,중개거래,전북 전주덕진구
전라북도,전주덕진구,우아동2가,,853-1,853,1,진버들마을대우2차,103.315,202203,9,26500,10,1999,진버들5길 10,,중개거래,전북 전주덕진구
전라북도,전주덕진구,우아동3가,,772,772,0,우아한시티,59.985,202203,3,25000,4,2021,우아로 33,,직거래,-
전라북도,전주덕진구,우아동3가,,412,412,0,진흥하이츠,59.82,202203,8,10200,16,1995,안덕원1길 30,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,1033,1033,0,두산위브,122.13,202203,3,36000,7,2007,견훤로 333,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,1033,1033,0,두산위브,59.62,202203,11,26500,8,2007,견훤로 333,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,500-1,500,1,삼호,84.96,202203,1,13400,6,1990,안덕원로 311,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,858-1,858,1,아중1차대우,84.84,202203,4,19600,9,1998,석소로 77,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,951-3,951,3,아중마을부영(3차),59.472,202203,5,13400,8,1999,아중로 180,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,951-3,951,3,아중마을부영(3차),49.9514,202203,7,11450,14,1999,아중로 180,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,951-3,951,3,아중마을부영(3차),49.9514,202203,10,10800,1,1999,아중로 180,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,951-3,951,3,아중마을부영(3차),49.9514,202203,11,9500,4,1999,아중로 180,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,951-3,951,3,아중마을부영(3차),49.9514,202203,15,8000,3,1999,아중로 180,,중개거래,전북 전주완산구
전라북도,전주덕진구,인후동1가,,951-3,951,3,아중마을부영(3차),59.472,202203,15,12600,8,1999,아중로 180,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,951-3,951,3,아중마을부영(3차),59.472,202203,15,13400,12,1999,아중로 180,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,951-7,951,7,아중마을부영(5차),49.9514,202203,1,11400,4,1999,한배미로 33,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,951-7,951,7,아중마을부영(5차),59.472,202203,2,12800,8,1999,한배미로 33,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,951-7,951,7,아중마을부영(5차),49.9514,202203,13,8500,5,1999,한배미로 33,,직거래,-
전라북도,전주덕진구,인후동1가,,918-1,918,1,아중마을부영(6차),84.8246,202203,3,22000,4,2003,무삼지로 10,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,918-1,918,1,아중마을부영(6차),84.8246,202203,5,24700,14,2003,무삼지로 10,,중개거래,"전북 전주덕진구, 전북 전주완산구"
전라북도,전주덕진구,인후동1가,,858-2,858,2,아중현대,99.935,202203,5,25500,12,1998,석소로 55,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,890-1,890,1,인후꿈마을부영(2차),59.933,202203,4,13500,2,1999,무삼지로 40,,중개거래,"전북 전주덕진구, 전북 전주완산구"
전라북도,전주덕진구,인후동1가,,890-1,890,1,인후꿈마을부영(2차),59.933,202203,5,13000,14,1999,무삼지로 40,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,890-1,890,1,인후꿈마을부영(2차),59.933,202203,6,13800,15,1999,무삼지로 40,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,890-1,890,1,인후꿈마을부영(2차),59.933,202203,9,13000,12,1999,무삼지로 40,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,1029,1029,0,인후동한신휴플러스,84.761,202203,9,32700,9,2006,안덕원로 251,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,1029,1029,0,인후동한신휴플러스,59.991,202203,16,26200,7,2006,안덕원로 251,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,1035,1035,0,전주인후휴먼시아,59.58,202203,2,19500,14,2008,팽나무2길 7,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,802-1,802,1,진버들마을부영(1차),49.83,202203,3,9400,13,1999,진버들3길 10,,중개거래,전북 전주완산구
전라북도,전주덕진구,인후동1가,,802-1,802,1,진버들마을부영(1차),49.83,202203,4,11200,6,1999,진버들3길 10,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,802-1,802,1,진버들마을부영(1차),49.83,202203,5,9100,15,1999,진버들3길 10,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,802-1,802,1,진버들마을부영(1차),49.83,202203,8,11500,13,1999,진버들3길 10,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동1가,,751,751,0,현대(2차),84.35,202203,5,15000,6,1990,안골4길 15,,중개거래,전북 전주덕진구
전라북도,전주덕진구,인후동2가,,1573-3,1573,3,세원,75.81,202203,3,7500,4,1985,백동6길 7,,직거래,-
전라북도,전주덕진구,인후동2가,,1567-1,1567,1,해마루101동,84.5,202203,1,18000,1,2013,백동5길 32,,중개거래,전북 전주덕진구
전라북도,전주덕진구,장동,,1074,1074,0,호반베르디움5단지,84.8281,202203,9,57800,11,2016,틀못1길 15,,중개거래,전북 전주덕진구
전라북도,전주덕진구,장동,,1074,1074,0,호반베르디움5단지,84.8281,202203,10,60000,16,2016,틀못1길 15,,중개거래,전북 전주완산구
전라북도,전주덕진구,장동,,1086,1086,0,호반베르디움더클래스,102.5648,202203,7,61000,3,2014,출판로 87,,중개거래,전북 전주덕진구
전라북도,전주덕진구,진북동,,1168-2,1168,2,거성고속맨션(1),143.25,202203,16,19800,13,1988,전주천동로 453,,중개거래,전북 전주완산구
전라북도,전주덕진구,진북동,,1034-1,1034,1,동국해성,84.97,202203,5,18000,15,1995,진북로 15,,중개거래,"전북 전주덕진구, 전북 전주완산구"
전라북도,전주덕진구,진북동,,417-47,417,47,동양,102.74,202203,14,20000,2,1978,태진로 61,,중개거래,전북 완주군
전라북도,전주덕진구,진북동,,416,416,0,우성,59.78,202203,1,12200,11,1995,태진로 101,,중개거래,전북 전주덕진구
전라북도,전주덕진구,진북동,,416,416,0,우성,134.34,202203,1,23000,9,1995,태진로 101,,중개거래,전북 전주덕진구
전라북도,전주덕진구,진북동,,416,416,0,우성,59.78,202203,3,12800,5,1995,태진로 101,,중개거래,전북 전주덕진구
전라북도,전주덕진구,진북동,,416,416,0,우성,59.78,202203,5,10500,20,1995,태진로 101,,중개거래,전북 전주완산구
전라북도,전주덕진구,진북동,,416,416,0,우성,59.78,202203,10,10700,10,1995,태진로 101,,중개거래,전북 전주덕진구
전라북도,전주덕진구,진북동,,416,416,0,우성,59.78,202203,12,10700,8,1995,태진로 101,,중개거래,전북 전주덕진구
전라북도,전주덕진구,진북동,,416,416,0,우성,84.98,202203,13,19000,4,1995,태진로 101,,중개거래,전북 전주덕진구
전라북도,전주덕진구,팔복동1가,,143-1,143,1,팔복거성,77.65,202203,2,8900,2,1989,신복5길 18,20220311,중개거래,전북 전주덕진구
전라북도,전주덕진구,팔복동2가,,24-14,24,14,세원,28.65,202203,11,2550,6,1999,추천5길 8,,중개거래,전북 전주덕진구
전라북도,전주덕진구,팔복동2가,,135-2,135,2,코스타빌,84.7738,202203,9,15600,1,2007,추천1길 6,,중개거래,전북 전주덕진구
전라북도,전주덕진구,팔복동2가,,130-2,130,2,팔복동남양임대,59.9625,202203,11,9900,11,1999,팔복1길 6,,중개거래,전북 전주덕진구
전라북도,전주덕진구,팔복동2가,,130-2,130,2,팔복동남양임대,59.9625,202203,14,9150,5,1999,팔복1길 6,,중개거래,전북 전주덕진구
전라북도,전주덕진구,호성동1가,,749,749,0,동신(3),74.56,202203,2,10600,7,1994,동부대로 785,,중개거래,"전북 전주덕진구, 전북 전주완산구"
전라북도,전주덕진구,호성동1가,,749,749,0,동신(3),58.54,202203,4,9350,16,1994,동부대로 785,,중개거래,"경기 성남수정구, 전북 전주덕진구"
전라북도,전주덕진구,호성동1가,,826,826,0,동아,59.97,202203,9,8500,15,1994,호성2길 16,,중개거래,전북 전주덕진구
전라북도,전주덕진구,호성동1가,,731-4,731,4,신동아,59.48,202203,3,11700,2,1989,호성1길 29,,중개거래,전북 전주덕진구
전라북도,전주덕진구,호성동1가,,829-4,829,4,진흥더블파크1단지,126.0536,202203,8,43000,11,2005,호성로 132,,중개거래,전북 전주덕진구
전라북도,전주덕진구,호성동1가,,747,747,0,호성동신,70.26,202203,3,9000,12,1991,동부대로 787,,중개거래,전북 전주덕진구
전라북도,전주덕진구,호성동1가,,900,900,0,호성주공2차,59.96,202203,4,13450,5,1997,소리로 179,,중개거래,"경기 성남수정구, 전북 전주덕진구"
전라북도,전주덕진구,호성동1가,,900,900,0,호성주공2차,59.99,202203,8,13700,12,1997,소리로 179,,중개거래,전북 전주덕진구
전라북도,전주덕진구,호성동1가,,900,900,0,호성주공2차,59.99,202203,12,14000,13,1997,소리로 179,,중개거래,전북 전주덕진구
전라북도,전주완산구,동서학동,,279-4,279,4,진흥하이츠,59.4,202203,2,7680,5,1993,학봉2길 11,,중개거래,전북 전주완산구
전라북도,전주완산구,삼천동1가,,705-1,705,1,개나리1차,59.0125,202203,5,20000,1,1991,용리로 162,,중개거래,전북 전주완산구
전라북도,전주완산구,삼천동1가,,138-6,138,6,광진공작,59.22,202203,2,10600,4,1986,백제대로 86,,직거래,-
전라북도,전주완산구,삼천동1가,,138-6,138,6,광진공작,59.22,202203,4,11000,3,1986,백제대로 86,,직거래,-
전라북도,전주완산구,삼천동1가,,305-10,305,10,대왕장미타운,84.96,202203,1,16000,6,1997,난전들로 257,,중개거래,전북 전주완산구
전라북도,전주완산구,삼천동1가,,767-1,767,1,뜨란채4단지,84.34,202203,4,24500,14,2000,장승배기로 15,,중개거래,전북 전주완산구
전라북도,전주완산구,삼천동1가,,767-1,767,1,뜨란채4단지,59.39,202203,18,18300,3,2000,장승배기로 15,,중개거래,전북 전주완산구
전라북도,전주완산구,삼천동1가,,290-8,290,8,삼천남양,59.9625,202203,8,18500,12,1998,삼천천변1길 32,,중개거래,전북 전주완산구
전라북도,전주완산구,삼천동1가,,306-8,306,8,삼천동두일하나,84.93,202203,14,10000,6,1995,장승배기로 50,,직거래,-
전라북도,전주완산구,삼천동1가,,306-8,306,8,삼천동두일하나,59.7,202203,14,7950,14,1995,장승배기로 50,,직거래,-
전라북도,전주완산구,삼천동1가,,705-4,705,4,신일,59.965,202203,2,14500,2,1991,백제대로 31,,중개거래,전북 전주완산구
전라북도,전주완산구,삼천동1가,,705-4,705,4,신일,59.965,202203,4,11000,4,1991,백제대로 31,,직거래,-
전라북도,전주완산구,삼천동1가,,705-4,705,4,신일,59.965,202203,4,14700,1,1991,백제대로 31,,중개거래,전북 전주완산구
전라북도,전주완산구,삼천동1가,,585-2,585,2,쌍용2단지,49.31,202203,10,9500,5,1987,성지산로 36,,중개거래,전북 전주완산구
전라북도,전주완산구,삼천동1가,,585-2,585,2,쌍용2단지,30.21,202203,11,7500,1,1987,성지산로 36,,중개거래,전북 전주완산구
전라북도,전주완산구,삼천동1가,,740-3,740,3,안행현대,84.96,202203,8,18700,10,1998,안행2길 14,,중개거래,전북 전주완산구
전라북도,전주완산구,삼천동1가,,772,772,0,이안전주삼천,84.98,202203,15,29000,5,2014,용리로 165,,직거래,-
전라북도,전주완산구,삼천동1가,,740-1,740,1,청솔금호타운,84.643,202203,17,18500,11,1995,안행5길 11,,중개거래,전북 전주완산구
전라북도,전주완산구,서서학동,,983-2,983,2,신세계블루타운,38.88,202203,5,4500,10,1997,흑석로 64,,중개거래,전북 전주완산구
전라북도,전주완산구,서서학동,,112-3,112,3,예그린,47.01,202203,8,6750,3,1980,팔달로 11,,중개거래,전북 전주완산구
전라북도,전주완산구,서서학동,,987-1,987,1,우정,58.89,202203,14,5050,15,1992,흑석로 71,20220317,중개거래,전북 전주완산구
전라북도,전주완산구,서서학동,,987-1,987,1,우정,58.89,202203,14,5050,15,1992,흑석로 71,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,961,961,0,동아한일,59.93,202203,4,15800,1,1999,새터로 95,,직거래,-
전라북도,전주완산구,서신동,,762-1,762,1,비사벌,108.03,202203,9,28300,9,1995,당산로 34,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,962-1,962,1,서신2차광진산업장미,59.55,202203,15,17900,5,2001,새터로 60,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,572,572,0,서신e편한세상,134.91,202203,10,49000,5,2007,여울로 161,,중개거래,전북 전주덕진구
전라북도,전주완산구,서신동,,898-5,898,5,서신노블레스1단지,49.12,202203,2,12800,6,2013,전룡6길 11,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,761-1,761,1,서신동광진,59.98,202203,1,15000,5,1995,온고을로 121,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,761-1,761,1,서신동광진,59.98,202203,3,14250,15,1995,온고을로 121,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,761-1,761,1,서신동광진,59.98,202203,5,15550,4,1995,온고을로 121,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,761-1,761,1,서신동광진,59.98,202203,8,16400,14,1995,온고을로 121,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,761-1,761,1,서신동광진,59.98,202203,9,15850,5,1995,온고을로 121,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,761-1,761,1,서신동광진,59.98,202203,11,15600,7,1995,온고을로 121,,중개거래,"전북 전주덕진구, 전북 전주완산구"
전라북도,전주완산구,서신동,,763-1,763,1,서신동신일,59.98,202203,1,17000,2,1995,온고을로 119,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,763-1,763,1,서신동신일,59.98,202203,4,15300,1,1995,온고을로 119,,중개거래,"경기 성남수정구, 전북 전주완산구"
전라북도,전주완산구,서신동,,763-1,763,1,서신동신일,59.98,202203,10,15300,1,1995,온고을로 119,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,763-1,763,1,서신동신일,59.98,202203,11,18000,6,1995,온고을로 119,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,763-1,763,1,서신동신일,59.98,202203,11,16900,4,1995,온고을로 119,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,763-1,763,1,서신동신일,59.98,202203,17,16900,5,1995,온고을로 119,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,763-1,763,1,서신동신일,59.98,202203,17,16800,5,1995,온고을로 119,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,325-1,325,1,서신영창,72.79,202203,5,12600,11,1992,전룡5길 7,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,246,246,0,선변서신고을,25.462,202203,10,4350,7,2002,안터3길 21,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,246,246,0,선변서신고을,25.462,202203,11,4300,6,2002,안터3길 21,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,246,246,0,선변서신고을,25.462,202203,12,4700,5,2002,안터3길 21,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,762-2,762,2,성원,59.97,202203,3,17200,16,1995,서신천변11길 22,,중개거래,"인천 미추홀구, 전북 전주완산구"
전라북도,전주완산구,서신동,,762-2,762,2,성원,59.97,202203,7,15600,13,1995,서신천변11길 22,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,761-2,761,2,쌍용서신,59.028,202203,7,14800,7,1996,당산로 11,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,761-2,761,2,쌍용서신,59.028,202203,10,13100,5,1996,당산로 11,,중개거래,전북 전주덕진구
전라북도,전주완산구,서신동,,761-2,761,2,쌍용서신,59.028,202203,11,13100,13,1996,당산로 11,,중개거래,전북 전주완산구
전라북도,전주완산구,서신동,,962-2,962,2,중흥S-클래스,59.955,202203,5,17800,12,1998,새터로 74,,중개거래,전북 전주완산구
전라북도,전주완산구,중노송동,,797,797,0,한옥마을서해그랑블,84.9704,202203,2,40200,8,2018,견훤왕궁1길 10,,중개거래,전북 전주완산구
전라북도,전주완산구,중화산동1가,,223-2,223,2,거성근영(1),59.88,202203,2,9300,6,1993,선너머로 40,,직거래,-
전라북도,전주완산구,중화산동1가,,331,331,0,중화산동현대,84.97,202203,15,21500,10,1998,안행로 176,,중개거래,전북 전주완산구
전라북도,전주완산구,중화산동1가,,329,329,0,현대(A단지),59.92,202203,11,16000,16,1999,안행로 175,,직거래,-
전라북도,전주완산구,중화산동2가,,37,37,0,거성화산,79.83,202203,11,14000,11,1992,따박골9길 33,,중개거래,전북 전주완산구
전라북도,전주완산구,중화산동2가,,825,825,0,광진햇빛찬,111.06,202203,18,35400,11,2005,강변로 306,,중개거래,전북 전주완산구
전라북도,전주완산구,중화산동2가,,485-27,485,27,광진햇빛찬2차,109.44,202203,2,35500,9,2009,강변로 304,,중개거래,전북 전주완산구
전라북도,전주완산구,중화산동2가,,850,850,0,영무예다음,84.9542,202203,15,38500,12,2015,안행로 165-5,,중개거래,전북 전주덕진구
전라북도,전주완산구,중화산동2가,,256,256,0,우성근영타운,59.4,202203,17,12300,14,1996,영경1길 25,,중개거래,전북 전주완산구
전라북도,전주완산구,중화산동2가,,406-3,406,3,우성중산타운,83.2434,202203,2,24000,5,2003,신촌3길 1,,중개거래,전북 전주완산구
전라북도,전주완산구,중화산동2가,,485-56,485,56,효성신촌마을,29.448,202203,8,3400,4,1999,신촌3길 27-43,,직거래,-
전라북도,전주완산구,태평동,,291,291,0,전주태평SKVIEW,122.341,202203,8,48000,6,2009,태평2길 22,,중개거래,전북 전주완산구
전라북도,전주완산구,평화동1가,,570-15,570,15,극동,68.28,202203,1,12000,4,1990,덕적골1길 14,,중개거래,전북 전주완산구
전라북도,전주완산구,평화동1가,,445-1,445,1,"전주평화근로복지,주공임대아파트(평화주공1단지,평화주공3단지)",38.64,202203,8,5300,8,1992,덕적골2길 10,,중개거래,전북 전주완산구
전라북도,전주완산구,평화동1가,,445-1,445,1,"전주평화근로복지,주공임대아파트(평화주공1단지,평화주공3단지)",38.64,202203,12,4900,13,1992,덕적골2길 10,,중개거래,전북 전주완산구
전라북도,전주완산구,평화동1가,,445-1,445,1,"전주평화근로복지,주공임대아파트(평화주공1단지,평화주공3단지)",44.94,202203,12,4900,13,1992,덕적골2길 10,20220316,중개거래,전북 전주완산구
전라북도,전주완산구,평화동1가,,696,696,0,코오롱,84.84,202203,12,19000,14,1995,평화로 181,20220318,중개거래,전북 전주완산구
전라북도,전주완산구,평화동1가,,696,696,0,코오롱,84.84,202203,12,20000,16,1995,평화로 181,,중개거래,전북 전주완산구
전라북도,전주완산구,평화동1가,,766,766,0,평화동오네뜨,84.9911,202203,5,29000,6,2013,덕적골1길 52,,중개거래,전북 전주완산구
전라북도,전주완산구,평화동1가,,766,766,0,평화동오네뜨,68.9358,202203,12,19600,9,2013,덕적골1길 52,,중개거래,전북 전주완산구
전라북도,전주완산구,평화동1가,,766,766,0,평화동오네뜨,68.9358,202203,12,19800,6,2013,덕적골1길 52,,중개거래,전북 전주완산구
전라북도,전주완산구,평화동1가,,445-6,445,6,"평화주공1,2",44.94,202203,1,5800,1,1991,덕적골2길 11,,중개거래,전북 전주완산구
전라북도,전주완산구,평화동1가,,445-6,445,6,"평화주공1,2",44.94,202203,3,7900,15,1991,덕적골2길 11,,중개거래,전북 전주완산구
전라북도,전주완산구,평화동1가,,445-6,445,6,"평화주공1,2",38.64,202203,7,4550,15,1991,덕적골2길 11,,중개거래,전북 전주완산구
전라북도,전주완산구,평화동1가,,445-6,445,6,"평화주공1,2",38.64,202203,10,5200,7,1991,덕적골2길 11,,중개거래,전북 전주덕진구
전라북도,전주완산구,평화동1가,,467,467,0,한성,77.585,202203,5,13600,10,1996,덕적골1길 33,,중개거래,전북 전주완산구
전라북도,전주완산구,평화동1가,,467,467,0,한성,59.928,202203,11,12000,18,1996,덕적골1길 33,,중개거래,전북 전주완산구
전라북도,전주완산구,평화동1가,,593,593,0,효성평화,59.4,202203,3,7500,5,1993,꽃밭정3길 30,,중개거래,전북 전주완산구
전라북도,전주완산구,평화동2가,,897-1,897,1,그린타운(1),59.89,202203,2,15500,2,2002,구이로 2094,,중개거래,전북 전주완산구
전라북도,전주완산구,평화동2가,,897-1,897,1,그린타운(1),59.89,202203,4,15500,5,2002,구이로 2094,,중개거래,전북 전주완산구
전라북도,전주완산구,평화동2가,,896-1,896,1,그린타운(2),59.92,202203,3,16500,6,2002,평화로 100,,중개거래,전북 전주완산구
전라북도,전주완산구,평화동2가,,567,567,0,동신,84.78,202203,4,17500,3,1998,양지2길 10,,중개거래,전북 전주완산구
전라북도,전주완산구,평화동2가,,567,567,0,동신,84.78,202203,11,15000,3,1998,양지2길 10,,직거래,-
